,credit.policy,int.rate,installment,revol.bal,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,education_or_small_business,major_purchase_or_credit_card,demerits
7602,1,0.0788,265.89,9205,0,0,0,0,0,0,0
7603,1,0.1273,537.06,12585,1,0,0,0,0,0,1
7604,1,0.1459,861.63,22542,1,1,0,0,0,0,2
7605,1,0.1311,464.0,16738,1,0,0,0,0,1,1
7606,1,0.1273,570.63,26146,0,0,0,0,0,0,0
7607,1,0.0988,547.58,18667,1,0,0,0,0,0,1
7608,1,0.183,907.6,5011,7,0,0,0,1,0,7
7609,1,0.1719,185.89,1815,1,0,0,0,0,0,1
7610,1,0.1062,651.2,4641,5,0,0,0,0,0,5
7611,1,0.0751,435.54,11723,0,0,0,0,0,0,0
7612,1,0.1348,339.25,14246,0,0,1,0,0,0,1
7613,1,0.1348,169.63,3379,2,0,0,0,1,0,2
7614,1,0.1793,902.94,38436,0,1,0,0,0,0,1
7615,1,0.1311,253.09,4891,0,0,1,0,0,0,1
7616,1,0.1311,215.97,8220,0,0,0,0,0,1,0
7617,1,0.1645,424.53,4278,3,0,0,0,0,0,3
7618,1,0.1756,503.05,15899,3,0,0,0,0,0,3
7619,1,0.1062,182.34,15055,1,0,0,0,1,0,1
7620,1,0.1311,141.73,654,0,0,1,0,0,0,1
7621,1,0.1348,441.02,17325,0,0,0,0,0,1,0
7622,1,0.1459,112.02,11683,1,0,0,0,0,1,1
7623,1,0.0988,161.06,14438,0,0,0,0,0,0,0
7624,1,0.1099,491.03,4402,1,1,0,0,0,0,2
7625,1,0.0988,322.11,2255,1,0,0,0,0,0,1
7626,1,0.1422,144.0,5804,0,1,3,0,0,0,4
7627,1,0.1645,566.04,3745,3,0,0,0,0,0,3
7628,1,0.1062,455.84,17256,0,1,0,0,0,0,1
7629,1,0.1459,482.51,5879,0,0,1,0,0,0,1
7630,1,0.1025,242.89,7396,0,0,0,0,0,0,0
7631,1,0.1136,658.23,58930,1,0,0,0,0,0,1
7632,1,0.1496,176.7,5327,3,0,0,0,1,0,3
7633,1,0.1099,163.68,958,1,0,1,0,0,0,2
7634,1,0.0788,187.69,10685,1,0,0,0,0,0,1
7635,1,0.1062,73.26,3860,2,0,0,0,1,0,2
7636,1,0.1099,40.92,426,0,0,0,0,0,0,0
7637,1,0.1311,506.18,26519,1,1,0,0,0,0,2
7638,1,0.1311,506.18,14383,0,0,0,0,0,0,0
7639,1,0.0751,124.44,3053,0,0,0,0,0,0,0
7640,1,0.0639,100.99,3071,0,0,0,0,0,0,0
7641,1,0.0751,334.43,6486,3,0,0,0,1,0,3
7642,1,0.1607,527.91,16375,0,0,0,0,0,1,0
7643,1,0.1099,392.83,22083,2,0,0,0,0,0,2
7644,1,0.1136,329.12,3010,1,0,0,0,0,0,1
7645,1,0.1311,337.45,3140,3,0,0,0,0,0,3
7646,1,0.1273,503.5,2246,0,0,0,0,0,0,0
7647,1,0.0751,155.55,7326,0,0,0,0,0,0,0
7648,1,0.1422,291.42,4377,0,1,0,0,0,0,1
7649,1,0.1273,503.5,52601,1,0,0,0,1,0,1
7650,1,0.1062,260.48,1643,0,0,0,0,0,0,0
7651,1,0.1136,256.71,15985,0,0,0,0,0,0,0
7652,1,0.1348,40.71,6235,1,0,0,0,0,0,1
7653,1,0.1422,205.71,13800,2,0,0,0,0,0,2
7654,1,0.1062,716.32,47992,4,0,0,0,0,1,4
7655,1,0.0988,322.11,12991,2,0,0,0,0,0,2
7656,1,0.1385,545.67,7915,2,0,0,0,0,0,2
7657,1,0.0714,309.4,13014,2,0,0,0,0,0,2
7658,1,0.1273,50.35,12614,0,0,0,0,0,0,0
7659,1,0.1025,153.83,61140,0,0,1,0,0,0,1
7660,1,0.1136,236.96,9379,1,0,1,0,0,0,2
7661,1,0.0988,222.26,150,3,0,0,0,0,0,3
7662,1,0.1348,474.94,13211,1,0,0,0,0,0,1
7663,1,0.1273,169.51,22485,0,0,0,0,0,1,0
7664,1,0.1062,814.0,50110,2,0,0,0,0,1,2
7665,1,0.0714,170.17,10254,1,0,0,0,0,1,1
7666,1,0.0788,350.34,16472,0,0,0,0,0,0,0
7667,1,0.1099,98.21,2754,2,0,1,0,0,0,3
7668,1,0.1099,49.11,3438,3,0,0,0,0,0,3
7669,1,0.0751,311.1,5527,0,0,0,0,0,0,0
7670,1,0.1025,161.93,36705,2,0,0,0,0,0,2
7671,1,0.1136,493.67,22434,1,0,0,0,0,0,1
7672,1,0.1025,168.41,12970,2,0,0,0,0,0,2
7673,1,0.1422,102.86,627,1,0,0,0,0,0,1
7674,1,0.1422,317.13,0,3,0,0,1,0,0,3
7675,1,0.1385,218.27,26428,2,0,0,0,0,1,2
7676,1,0.0751,171.11,14493,1,0,0,0,0,0,1
7677,1,0.0676,147.7,2621,0,0,0,0,0,0,0
7678,1,0.1025,453.39,16198,2,0,0,0,0,0,2
7679,1,0.1062,325.6,10075,1,0,0,0,0,0,1
7680,1,0.1348,339.25,10491,1,0,0,0,0,0,1
7681,1,0.1311,269.96,1692,3,1,0,1,1,0,4
7682,1,0.1062,130.24,3361,1,0,0,0,0,0,1
7683,1,0.0788,330.01,11071,0,0,0,0,0,0,0
7684,1,0.1348,379.95,6372,1,0,0,0,0,0,1
7685,1,0.0714,247.52,13088,0,0,0,0,0,1,0
7686,1,0.0988,161.06,13232,1,0,0,0,0,1,1
7687,1,0.1904,916.95,39476,0,0,0,0,0,0,0
7688,1,0.0788,450.44,3351,2,0,0,0,0,0,2
7689,1,0.1025,194.31,19882,2,0,0,0,0,0,2
7690,1,0.1099,157.13,0,0,0,0,1,0,0,0
7691,1,0.1461,206.86,16626,2,0,0,1,0,0,2
7692,1,0.1496,277.16,5009,0,0,0,1,0,0,0
7693,1,0.1322,165.63,5948,0,0,0,1,0,0,0
7694,1,0.1704,276.48,984,0,2,0,1,1,0,2
7695,1,0.1565,699.73,16930,0,0,0,1,1,0,0
7696,1,0.1385,341.04,3109,2,0,0,1,0,1,2
7697,1,0.1385,341.04,47134,3,0,0,1,0,1,3
7698,1,0.1218,59.94,1454,0,0,0,1,0,0,0
7699,1,0.1095,255.17,11904,0,0,0,1,0,0,0
7700,1,0.1287,134.54,5610,3,0,0,1,0,0,3
7701,1,0.16,70.32,0,0,0,0,1,0,0,0
7702,1,0.1821,181.3,0,3,2,0,1,0,0,5
7703,1,0.1533,139.32,2653,1,0,0,1,0,0,1
7704,1,0.1025,32.39,5430,0,1,0,1,1,0,1
7705,1,0.1189,663.28,6863,4,0,0,1,0,0,4
7706,1,0.1739,716.95,7574,3,1,0,1,1,0,4
7707,1,0.1114,393.65,10320,1,0,0,1,0,0,1
7708,1,0.1379,851.89,165,2,0,0,1,0,0,2
7709,1,0.1287,840.83,14,2,0,0,1,0,1,2
7710,0,0.1608,35.2,10125,1,0,0,0,0,0,1
7711,0,0.1608,246.38,150971,4,0,0,1,0,0,4
7712,0,0.16,787.53,15897,5,0,1,0,0,0,6
7713,0,0.164,126.4,3043,1,0,0,1,1,0,1
7714,0,0.1482,242.05,26531,33,0,0,1,0,0,33
7715,0,0.1482,172.89,9792,8,0,0,1,0,0,8
7716,0,0.138,149.96,314,4,1,0,0,0,0,5
7717,0,0.1482,311.2,38329,0,0,0,1,0,0,0
7718,0,0.1703,570.69,38781,3,0,0,0,0,0,3
7719,0,0.1324,404.03,152416,0,0,0,0,0,1,0
7720,0,0.1229,236.81,10410,1,0,0,0,0,0,1
7721,0,0.1229,250.15,5556,2,0,0,0,0,0,2
7722,0,0.1387,231.98,39411,1,0,0,0,0,0,1
7723,0,0.1387,163.75,4945,2,2,1,0,0,0,5
7724,0,0.1671,385.27,21300,4,0,0,0,0,0,4
7725,0,0.0775,156.11,0,4,0,0,0,0,0,4
7726,0,0.0838,204.84,0,3,0,0,0,0,0,3
7727,0,0.0807,136.45,0,6,0,0,0,0,0,6
7728,0,0.0933,80.69,0,6,0,0,0,0,0,6
7729,0,0.0933,124.62,0,1,0,1,0,0,0,2
7730,0,0.1154,164.98,2447,4,0,0,1,0,0,4
7731,0,0.1028,164.42,0,3,1,0,0,0,0,4
7732,0,0.0964,32.11,0,2,0,0,0,0,0,2
7733,0,0.0996,103.2,0,2,0,0,0,0,0,2
7734,0,0.1028,113.39,0,4,0,0,0,0,0,4
7735,0,0.1122,211.85,0,6,0,0,0,0,0,6
7736,0,0.0964,208.66,0,4,0,0,1,0,0,4
7737,0,0.0996,64.5,0,1,0,0,0,0,0,1
7738,0,0.1249,42.65,0,8,0,0,1,0,0,8
7739,0,0.0933,95.86,0,4,0,0,0,0,0,4
7740,0,0.0901,95.42,0,3,0,0,0,0,0,3
7741,0,0.0775,209.18,0,5,0,0,0,0,0,5
7742,0,0.0775,218.55,0,1,0,0,0,0,0,1
7743,0,0.0743,155.38,0,5,0,0,0,0,0,5
7744,0,0.1122,344.87,0,5,1,0,0,0,0,6
7745,0,0.0712,30.94,0,3,0,0,0,0,0,3
7746,0,0.0838,81.94,0,2,0,0,1,0,0,2
7747,0,0.0743,93.23,0,0,0,0,0,0,0,0
7748,0,0.0743,77.69,0,5,0,0,0,0,0,5
7749,0,0.0775,156.11,0,4,0,0,0,0,0,4
7750,0,0.1407,34.21,0,0,0,0,0,0,0,0
7751,0,0.1091,45.78,0,0,0,1,0,0,0,1
7752,0,0.1122,164.23,0,4,1,0,0,0,0,5
7753,0,0.0901,38.17,0,5,1,0,0,0,0,6
7754,0,0.0964,141.25,3493,0,0,0,0,0,0,0
7755,0,0.1059,195.28,13660,4,0,0,0,0,0,4
7756,0,0.0712,61.87,150786,0,0,0,0,0,0,0
7757,0,0.147,345.18,10025,0,2,0,0,1,0,2
7758,0,0.0964,61.0,0,6,0,0,0,0,0,6
7759,0,0.1312,180.57,0,1,0,0,0,0,0,1
7760,0,0.1312,202.51,5251,9,0,0,0,0,1,9
7761,0,0.128,67.2,571,0,1,0,0,0,1,1
7762,0,0.1312,226.98,5513,9,0,1,1,0,0,10
7763,0,0.1501,693.45,7883,6,1,0,1,0,1,7
7764,0,0.1059,325.46,6559,5,0,0,0,0,1,5
7765,0,0.1691,142.43,1943,3,1,0,0,0,1,4
7766,0,0.1438,89.35,4139,18,4,1,1,0,0,23
7767,0,0.1091,114.44,3570,0,0,0,0,0,0,0
7768,0,0.1186,265.17,7406,14,0,1,1,0,0,15
7769,0,0.1312,135.01,9129,3,0,1,0,0,0,4
7770,0,0.147,345.18,2211,6,0,0,0,0,1,6
7771,0,0.1028,38.88,900,1,0,0,0,1,0,1
7772,0,0.1249,33.45,1636,2,4,0,0,0,1,6
7773,0,0.1249,150.52,4494,1,0,0,0,0,0,1
7774,0,0.1438,61.86,6214,9,0,0,1,1,0,9
7775,0,0.1533,139.31,37318,1,0,0,0,0,1,1
7776,0,0.1122,164.23,9442,15,0,0,1,0,0,15
7777,0,0.1438,42.96,1269,1,0,0,0,0,1,1
7778,0,0.1596,316.25,5673,1,0,0,0,0,0,1
7779,0,0.1438,68.73,17312,0,0,0,0,0,0,0
7780,0,0.147,110.46,1670,1,0,0,0,0,0,1
7781,0,0.1754,43.11,546,0,1,0,0,1,0,1
7782,0,0.1249,140.48,6670,1,0,0,0,0,0,1
7783,0,0.1501,34.68,2484,2,0,0,0,0,0,2
7784,0,0.1059,133.44,705,2,0,0,0,1,0,2
7785,0,0.1217,116.54,4784,0,0,0,0,0,1,0
7786,0,0.1375,102.17,2545,4,1,0,1,0,0,5
7787,0,0.1343,67.81,1615,8,0,1,0,0,1,9
7788,0,0.1533,365.69,1437,13,0,0,1,0,0,13
7789,0,0.1407,171.05,123,6,13,0,0,0,0,19
7790,0,0.1091,425.04,13748,4,0,1,0,0,0,5
7791,0,0.0996,257.99,316,1,0,0,0,0,0,1
7792,0,0.1501,346.73,16246,1,0,0,1,0,1,1
7793,0,0.1691,284.86,6755,1,0,0,1,0,1,1
7794,0,0.1722,464.95,6703,1,0,0,1,0,0,1
7795,0,0.1438,412.37,1464,12,0,0,0,1,0,12
7796,0,0.1628,670.59,1603,1,0,0,1,0,0,1
7797,0,0.128,201.6,13622,4,2,1,0,0,0,7
7798,0,0.1091,196.18,0,2,0,0,1,0,0,2
7799,0,0.1691,489.61,168496,2,1,0,1,0,1,3
7800,0,0.1533,332.6,107007,5,0,0,1,0,0,5
7801,0,0.1501,443.81,668,0,0,0,0,1,0,0
7802,0,0.0838,63.03,425,0,0,0,0,0,0,0
7803,0,0.0743,108.77,150786,0,0,0,0,0,0,0
7804,0,0.0996,80.63,2937,1,0,0,1,0,1,1
7805,0,0.1375,170.29,9501,10,0,0,0,0,1,10
7806,0,0.1786,585.41,1100,0,1,0,0,0,1,1
7807,0,0.1691,318.69,2864,1,0,0,1,0,0,1
7808,0,0.147,172.59,36662,0,0,0,0,0,1,0
7809,0,0.1343,193.26,3023,3,0,1,0,0,0,4
7810,0,0.0964,287.3,2150,13,1,0,0,1,0,14
7811,0,0.1565,131.19,0,1,0,0,1,0,0,1
7812,0,0.1091,163.48,1424,1,0,0,0,0,1,1
7813,0,0.1217,499.45,37570,5,0,0,0,0,1,5
7814,0,0.0807,141.15,0,1,0,0,0,0,0,1
7815,0,0.0838,94.54,7021,9,0,0,0,1,0,9
7816,0,0.1186,49.72,0,1,1,0,0,0,0,2
7817,0,0.147,207.11,15782,19,0,0,0,0,0,19
7818,0,0.1249,100.35,8143,8,0,0,0,0,1,8
7819,0,0.1596,388.28,2621,3,0,0,1,0,0,3
7820,0,0.0743,77.69,416,5,0,0,1,0,0,5
7821,0,0.1501,403.07,381,4,0,0,0,1,0,4
7822,0,0.1722,64.38,702,0,0,0,0,0,0,0
7823,0,0.1722,525.75,1055,1,0,0,0,0,0,1
7824,0,0.1407,61.58,2925,1,0,0,0,0,1,1
7825,0,0.1028,81.0,0,1,0,0,0,0,1,1
7826,0,0.1375,102.17,469,0,1,0,0,1,0,1
7827,0,0.0933,127.82,6500,3,0,0,0,0,0,3
7828,0,0.1533,364.82,8742,0,0,0,0,0,0,0
7829,0,0.0807,78.42,6,0,1,0,0,0,0,1
7830,0,0.1533,364.82,12274,2,0,0,0,0,0,2
7831,0,0.1091,98.09,0,0,0,0,0,0,0,0
7832,0,0.1375,170.29,0,1,1,0,1,0,0,2
7833,0,0.1059,156.23,0,6,0,0,0,1,0,6
7834,0,0.1091,163.48,350,2,0,0,1,0,0,2
7835,0,0.1186,348.03,18927,5,0,0,0,0,0,5
7836,0,0.1596,84.34,231,2,0,0,1,0,0,2
7837,0,0.147,207.11,4103,0,0,0,0,0,0,0
7838,0,0.1249,167.24,222702,0,0,0,0,0,1,0
7839,0,0.1628,441.18,3864,2,2,0,0,0,0,4
7840,0,0.1312,337.52,53670,0,0,0,0,0,1,0
7841,0,0.1312,67.51,0,1,0,0,1,0,0,1
7842,0,0.1754,472.38,27730,0,2,0,0,0,1,2
7843,0,0.1628,303.55,9221,4,2,0,0,0,0,6
7844,0,0.1375,340.57,1863,5,0,0,1,0,0,5
7845,0,0.1122,131.38,25,4,0,0,1,0,0,4
7846,0,0.0838,15.76,3461,10,0,0,0,0,0,10
7847,0,0.1722,303.98,7985,4,0,0,0,0,0,4
7848,0,0.1786,360.83,13784,1,1,0,0,0,0,2
7849,0,0.1501,151.69,4982,6,0,1,1,1,0,7
7850,0,0.1754,538.84,2469,0,0,0,1,0,0,0
7851,0,0.1028,129.6,7276,4,0,0,0,0,0,4
7852,0,0.0933,131.01,355,0,0,0,0,0,0,0
7853,0,0.1467,345.04,991,1,3,0,0,0,0,4
7854,0,0.1754,183.21,2798,0,0,0,1,0,1,0
7855,0,0.1122,118.24,736,2,0,0,0,0,0,2
7856,0,0.1312,40.51,12331,3,0,0,0,0,1,3
7857,0,0.1786,184.02,4333,4,0,0,1,0,0,4
7858,0,0.0933,319.54,0,2,0,0,0,0,1,2
7859,0,0.1596,421.65,339,12,0,0,0,1,0,12
7860,0,0.1375,166.88,1893,2,0,1,1,0,0,3
7861,0,0.087,158.31,5243,4,0,0,1,0,0,4
7862,0,0.1438,240.54,5390,3,0,0,0,1,0,3
7863,0,0.1122,67.33,74292,0,0,0,0,0,0,0
7864,0,0.1407,82.11,5295,0,1,0,1,1,0,1
7865,0,0.1754,224.52,17659,9,0,0,1,0,0,9
7866,0,0.1343,169.51,0,1,0,0,1,0,0,1
7867,0,0.1722,305.77,5059,4,0,0,1,1,0,4
7868,0,0.1154,494.93,557,1,0,0,0,0,0,1
7869,0,0.1533,98.39,509,3,0,0,0,0,0,3
7870,0,0.1407,191.59,852,5,0,0,1,0,0,5
7871,0,0.1343,81.37,233,0,5,0,0,0,0,5
7872,0,0.1312,141.76,2942,6,0,0,0,0,0,6
7873,0,0.1407,143.69,0,9,0,0,1,0,0,9
7874,0,0.1786,432.99,4157,12,0,1,1,0,0,13
7875,0,0.1122,173.25,17844,0,0,0,0,0,0,0
7876,0,0.1786,158.77,68438,0,1,1,0,0,0,2
7877,0,0.1375,204.34,1421,3,0,0,0,0,0,3
7878,0,0.087,158.31,827,2,0,0,1,0,0,2
7879,0,0.1467,316.58,136,8,0,0,1,0,0,8
7880,0,0.1659,510.47,15783,4,0,0,0,0,0,4
7881,0,0.1501,145.62,3028,10,1,0,0,0,0,11
7882,0,0.1501,332.84,22158,10,2,1,0,0,0,13
7883,0,0.128,278.03,2303,4,2,0,0,0,0,6
7884,0,0.1375,102.17,15123,2,0,0,0,0,1,2
7885,0,0.1754,290.97,18865,0,0,0,1,1,0,0
7886,0,0.1375,170.29,77,18,1,0,0,0,0,19
7887,0,0.1312,118.14,2680,0,2,0,0,0,1,2
7888,0,0.1059,162.73,829,2,0,0,0,1,0,2
7889,0,0.1596,298.67,3879,8,0,1,1,0,0,9
7890,0,0.1438,359.95,14000,12,0,0,0,0,0,12
7891,0,0.1754,376.29,10713,4,0,0,1,0,0,4
7892,0,0.1059,265.25,7260,8,0,0,0,1,0,8
7893,0,0.1533,870.68,18538,8,1,1,1,1,0,10
7894,0,0.1407,205.27,0,0,2,0,1,0,0,2
7895,0,0.1438,149.48,2422,3,0,0,0,0,0,3
7896,0,0.1312,168.76,2486,0,0,0,1,0,0,0
7897,0,0.0901,15.91,0,6,0,0,1,0,0,6
7898,0,0.128,334.3,938,4,0,0,0,0,0,4
7899,0,0.1154,131.99,258,2,0,0,1,0,0,2
7900,0,0.1438,768.01,81330,4,0,0,0,1,0,4
7901,0,0.1628,423.55,11134,6,0,0,1,0,1,6
7902,0,0.1028,259.2,4380,0,0,0,0,0,0,0
7903,0,0.1122,131.38,74,4,0,0,0,0,0,4
7904,0,0.1312,168.76,2636,1,0,0,0,0,1,1
7905,0,0.1438,359.95,22764,1,0,0,0,0,0,1
7906,0,0.1312,230.36,5537,6,0,0,0,0,0,6
7907,0,0.1154,659.91,0,5,0,0,1,1,0,5
7908,0,0.1028,294.83,1521,12,0,0,1,0,0,12
7909,0,0.1217,199.78,2468,1,0,0,0,0,0,1
7910,0,0.1122,131.38,3323,4,0,0,0,0,0,4
7911,0,0.1438,123.71,869,2,0,0,0,0,0,2
7912,0,0.0964,320.99,63,2,0,0,0,0,0,2
7913,0,0.1628,99.71,2581,10,0,0,0,0,0,10
7914,0,0.1186,23.21,4479,1,0,0,1,0,0,1
7915,0,0.1217,299.67,0,1,0,0,0,1,0,1
7916,0,0.1501,346.71,3283,7,0,0,0,1,0,7
7917,0,0.1754,500.22,81695,0,0,0,0,0,0,0
7918,0,0.1407,171.06,5908,2,0,0,0,1,0,2
7919,0,0.1754,705.87,35460,19,0,0,0,0,0,19
7920,0,0.1249,836.23,43302,4,0,0,1,1,0,4
7921,0,0.1596,878.44,78203,0,0,0,0,1,0,0
7922,0,0.1438,359.95,15918,6,0,0,1,0,1,6
7923,0,0.0933,287.59,2588,0,0,0,1,0,0,0
7924,0,0.1028,162.0,1169,0,0,0,0,0,0,0
7925,0,0.1438,227.66,5575,0,1,0,1,0,0,1
7926,0,0.1249,468.29,8009,4,0,1,0,0,1,5
7927,0,0.1154,98.99,1393,7,0,0,0,0,0,7
7928,0,0.1628,59.12,51914,0,0,0,1,0,0,0
7929,0,0.1343,186.46,3132,4,0,0,0,0,0,4
7930,0,0.1154,164.98,15301,7,1,0,0,0,0,8
7931,0,0.1596,337.32,25348,1,0,0,0,0,0,1
7932,0,0.0933,178.94,327,1,0,0,0,1,0,1
7933,0,0.1028,181.44,0,3,0,0,1,0,0,3
7934,0,0.1438,240.54,2288,2,0,0,1,0,0,2
7935,0,0.1122,246.33,4310,7,0,0,1,0,0,7
7936,0,0.1122,82.11,174,7,1,0,0,1,0,8
7937,0,0.1438,274.9,14301,4,0,0,1,0,1,4
7938,0,0.1407,136.0,4033,8,0,0,0,0,0,8
7939,0,0.0964,192.6,33985,11,0,0,0,0,0,11
7940,0,0.1249,16.73,9231,1,4,0,0,0,1,5
7941,0,0.1565,293.87,3896,3,0,0,1,0,0,3
7942,0,0.128,67.2,1123,4,2,0,1,0,0,6
7943,0,0.128,335.98,11766,0,0,0,1,0,0,0
7944,0,0.1407,239.49,0,1,2,0,0,0,0,3
7945,0,0.0964,385.19,6306,7,0,0,1,0,0,7
7946,0,0.147,621.34,130799,3,0,0,0,0,0,3
7947,0,0.1407,29.08,14479,2,0,0,0,0,0,2
7948,0,0.1091,326.97,1170,8,0,1,1,0,0,9
7949,0,0.1375,272.46,6014,3,0,0,0,0,0,3
7950,0,0.128,161.27,9212,0,3,0,0,0,0,3
7951,0,0.1312,202.52,1328,3,0,0,0,0,0,3
7952,0,0.147,324.48,1992,3,6,0,0,0,0,9
7953,0,0.1407,855.3,216959,4,0,0,0,1,0,4
7954,0,0.1375,170.29,4467,0,0,0,0,0,0,0
7955,0,0.0933,319.54,2,16,0,0,0,1,0,16
7956,0,0.1407,51.32,1201,3,0,0,1,0,0,3
7957,0,0.1786,88.41,1190,15,0,0,0,0,0,15
7958,0,0.1375,81.74,21899,4,2,0,0,0,0,6
7959,0,0.128,167.99,40238,10,0,0,0,1,0,10
7960,0,0.1343,169.51,9568,1,0,3,0,0,1,4
7961,0,0.1375,170.29,1202,1,0,0,0,0,0,1
7962,0,0.128,167.99,0,1,0,0,0,1,0,1
7963,0,0.1628,882.39,121719,5,0,0,1,0,0,5
7964,0,0.1312,168.76,5183,1,1,0,1,0,0,2
7965,0,0.1596,489.29,254,6,1,0,1,1,0,7
7966,0,0.1343,508.53,15973,8,3,0,1,1,0,11
7967,0,0.1343,162.73,8174,12,0,1,0,0,0,13
7968,0,0.1091,326.97,58,1,0,0,1,1,0,1
7969,0,0.0996,386.99,1458,4,0,0,0,0,0,4
7970,0,0.1438,206.18,1400,7,0,0,0,0,0,7
7971,0,0.1438,227.66,6367,0,0,0,0,0,0,0
7972,0,0.1533,487.59,16075,1,1,0,1,0,0,2
7973,0,0.1501,336.31,15780,4,3,0,0,0,1,7
7974,0,0.128,201.59,884,1,0,0,0,1,0,1
7975,0,0.1501,520.06,4727,2,0,0,0,1,0,2
7976,0,0.1217,233.07,2778,6,0,0,0,0,0,6
7977,0,0.1154,19.8,228,3,0,0,0,0,0,3
7978,0,0.1659,35.45,7400,3,0,0,1,0,0,3
7979,0,0.1438,30.93,997,4,0,0,1,0,0,4
7980,0,0.1122,164.22,2695,8,0,0,1,0,0,8
7981,0,0.0996,257.99,358,1,0,0,0,0,0,1
7982,0,0.1438,137.45,4364,5,0,0,1,0,1,5
7983,0,0.1722,357.63,69407,2,0,0,0,0,0,2
7984,0,0.128,161.27,5070,3,1,0,0,0,0,4
7985,0,0.1375,286.08,4206,1,0,0,0,0,0,1
7986,0,0.1438,359.95,21964,4,0,0,1,0,0,4
7987,0,0.1312,843.8,401941,1,0,0,1,1,0,1
7988,0,0.087,177.3,9419,1,0,0,0,0,0,1
7989,0,0.1438,412.35,37367,15,0,0,0,1,0,15
7990,0,0.1059,624.87,89,0,0,0,1,0,0,0
7991,0,0.0996,51.6,6646,1,0,0,1,0,0,1
7992,0,0.1059,130.18,21154,8,0,1,0,0,0,9
7993,0,0.0838,189.08,669,0,0,0,0,0,1,0
7994,0,0.1059,650.9,8702,11,0,0,0,1,0,11
7995,0,0.1091,404.62,693,1,0,0,0,0,0,1
7996,0,0.1059,325.45,704,4,0,0,0,0,0,4
7997,0,0.1438,294.66,4776,13,0,0,0,0,0,13
7998,0,0.1375,340.57,6298,2,3,0,0,0,0,5
7999,0,0.1438,247.41,11796,20,0,0,1,0,1,20
8000,0,0.1375,170.29,1545,6,0,0,0,0,0,6
8001,0,0.1249,50.18,6312,4,0,0,0,0,0,4
8002,0,0.1186,232.04,0,18,0,0,0,0,1,18
8003,0,0.1786,557.48,128850,2,0,0,1,0,0,2
8004,0,0.1217,59.94,0,2,0,0,1,0,0,2
8005,0,0.1059,162.73,5521,5,0,1,1,0,0,6
8006,0,0.1659,531.74,1728,8,0,0,0,0,0,8
8007,0,0.0964,770.37,0,9,0,0,0,1,0,9
8008,0,0.128,503.97,23,5,2,0,1,1,0,7
8009,0,0.1059,325.45,6552,4,0,0,0,0,0,4
8010,0,0.1343,142.39,2153,3,0,0,0,0,0,3
8011,0,0.087,158.31,157,1,0,0,0,0,1,1
8012,0,0.1249,80.28,18749,5,0,0,1,0,0,5
8013,0,0.1438,359.95,10155,1,2,0,0,0,0,3
8014,0,0.1501,866.76,245886,7,0,0,1,0,0,7
8015,0,0.1565,349.85,60134,5,0,1,1,1,0,6
8016,0,0.1312,438.78,0,4,0,0,0,0,0,4
8017,0,0.147,138.08,3395,0,0,0,0,0,0,0
8018,0,0.1028,155.52,6893,27,0,0,0,1,0,27
8019,0,0.0743,93.23,0,0,0,0,1,0,0,0
8020,0,0.1091,163.49,2053,25,0,0,1,0,0,25
8021,0,0.1059,781.08,81617,4,1,0,0,0,0,5
8022,0,0.128,302.38,17741,0,0,0,0,0,0,0
8023,0,0.1628,352.96,14594,0,0,0,1,1,0,0
8024,0,0.147,276.15,289,15,0,0,1,0,0,15
8025,0,0.1722,286.1,10130,2,1,0,0,0,0,3
8026,0,0.1375,102.17,9135,28,0,0,0,0,0,28
8027,0,0.1407,400.28,8963,2,0,0,0,0,0,2
8028,0,0.1596,505.98,9942,2,2,0,0,0,0,4
8029,0,0.1186,33.15,0,2,0,0,1,0,1,2
8030,0,0.1059,325.45,18878,5,0,0,1,0,0,5
8031,0,0.1091,408.71,12415,4,0,0,1,0,0,4
8032,0,0.1533,313.45,13025,3,0,0,0,0,0,3
8033,0,0.1628,282.37,8768,3,0,0,1,0,0,3
8034,0,0.1375,851.41,407794,0,0,0,1,1,0,0
8035,0,0.1249,485.01,336,1,0,0,0,0,0,1
8036,0,0.1438,675.23,52316,11,1,1,0,0,0,13
8037,0,0.1217,99.89,0,31,0,1,0,0,0,32
8038,0,0.0901,318.05,4698,4,0,0,0,0,0,4
8039,0,0.128,167.99,16513,6,1,0,1,0,0,7
8040,0,0.1533,383.1,4021,3,0,0,1,0,0,3
8041,0,0.1343,339.02,7455,1,2,0,0,0,0,3
8042,0,0.1059,390.54,1069,1,0,0,0,0,0,1
8043,0,0.1438,97.08,21290,1,0,0,0,0,1,1
8044,0,0.1407,20.53,14670,3,0,0,0,0,0,3
8045,0,0.0996,806.22,0,6,1,0,0,1,0,7
8046,0,0.0964,188.58,466,0,0,0,1,0,0,0
8047,0,0.1186,198.89,6232,0,0,0,0,0,0,0
8048,0,0.1122,328.43,179,3,0,0,1,1,0,3
8049,0,0.0996,25.8,0,1,0,0,0,0,0,1
8050,0,0.1565,524.77,3193,3,2,0,1,0,0,5
8051,0,0.128,100.8,11587,11,0,0,0,0,0,11
8052,0,0.1786,72.17,6076,6,1,0,0,0,0,7
8053,0,0.128,503.97,275925,0,1,0,0,0,0,1
8054,0,0.1312,337.52,275925,0,1,0,0,0,0,1
8055,0,0.1028,518.39,1539,1,0,0,0,0,1,1
